lon,lat,month,ma,uas,vas,sfcWind,tas,rlds,rsds,pr,PM25,PM10,SO2,VOC,OC,CO,CO2,BC,NH3,NOx
113.26,23.1331,201411,67.253719,-0.772011873,-1.843067432,2.601775858,294.4092225,384.3719306,115.5854226,0.001623678,1045.595337,1666.156494,2269.44873,9597.710938,109.0397415,27690.12891,2151298.25,163.4835968,52.14870453,5791.234375
113.26,23.1331,201412,46.13961939,-0.911054459,-2.888323839,3.156810056,287.2290097,327.9090053,111.1665635,0.001248898,1080.645508,1732.888428,2369.955811,10052.29102,112.5648956,28196.83789,2232359.25,167.2957764,52.14870453,5902.467285
113.26,23.1331,201501,53.54661,-0.917837024,-1.55433566,2.665258721,288.2371941,326.7913452,144.8915228,0.001989562,763.5421753,1129.728271,1809.106689,8100.080078,92.57364655,26285.39648,2008039.625,147.3612823,59.34634018,5443.638184
113.26,23.1331,201502,69.26053679,-1.053488327,0.009148583,2.633517289,290.7587829,363.4421628,132.4677305,0.00176714,699.4833984,1020.815979,1501.359619,7727.723145,86.94708252,25118.41602,1654676,141.2308502,59.34634018,5035.168945
113.26,23.1331,201503,32.99488248,-1.098191597,-0.033162638,2.775692451,292.6781676,397.330462,103.8301244,0.002573419,848.829895,1269.869629,1911.041992,8780.59082,97.90970612,26725.44922,2079860.75,153.5597992,59.34634018,5590.600098
113.26,23.1331,201504,122.194694,-0.632969288,0.485403688,2.94211454,296.5293419,394.4941357,190.6777014,0.003753365,842.9768677,1258.964478,1900.852539,8467.118164,95.02987671,26401.39258,2125109.5,150.1112518,59.34634018,5620.114258
113.26,23.1331,201505,81.24189129,-0.62279544,1.359722761,2.356220617,299.9970903,433.8020322,124.6157578,0.024765539,892.3694458,1340.393188,2046.055664,8783.323242,98.66468811,27036.4043,2254216.25,154.210968,59.34634018,5803.283691
113.26,23.1331,201506,118.6930557,-0.458472384,2.00420728,2.572679545,302.7476069,435.299275,208.2511641,0.00819179,938.6399536,1421.466309,2224.091797,9442.667969,104.1559296,27810.68164,2368666.5,161.0158844,59.34634018,5970.352051
113.26,23.1331,201507,109.6143255,-0.422093171,0.472202587,2.532561903,302.4171841,434.3661343,203.8662963,0.010223611,878.4604492,1317.11438,2029.901245,9032.223633,97.8246994,26963.96484,2257067.5,153.3189697,59.34634018,5807.963379
113.26,23.1331,201508,138.6503329,-0.241122001,0.163838407,1.808901349,302.5265732,430.5913953,210.9987881,0.009288328,899.8120117,1353.361694,2100.104736,9206.572266,99.34880829,27247.74805,2323355,155.1052246,59.34634018,5893.828613
113.26,23.1331,201509,123.2907478,-0.518590575,-0.229825194,1.88098085,301.383062,424.296649,191.9240463,0.003904612,956.9689331,1453.105103,2150.270264,9544.96875,105.0932007,27939.82813,2294125.25,162.029541,59.34634018,5883.657227
113.26,23.1331,201510,101.0702155,-0.853710954,-1.394229999,2.555706697,298.1183037,395.1689494,167.0764616,0.003758926,970.1040039,1470.847656,2017.662964,9225.317383,103.1461792,27647.58789,2204845.5,159.0890503,59.34634018,5759.962402
113.26,23.1331,201511,62.5621214,-0.758446743,-1.61289439,2.621393826,295.1241989,383.7603807,136.2180955,0.001123229,1024.917603,1564.499756,2167.610107,9758.214844,107.6163712,28351.61133,2324317,164.6113281,59.34634018,5916.049805
113.26,23.1331,201512,37.73422284,-0.839529226,-2.677783202,3.178632291,288.6702398,361.8605682,84.9763255,0.005735142,1064.149902,1633.233521,2286.845947,10201.58984,110.9456635,28877.62891,2443731,168.230545,59.34634018,6077.307129
113.26,23.1331,201601,31.05385068,-1.088326048,-2.219806545,2.929550224,287.1760067,356.3460753,83.93959317,0.010117961,730.8508911,1048.148193,1599.984253,7887.115723,89.43077087,24591.84375,2018701.75,144.8484802,61.52699661,5170.167969
113.26,23.1331,201602,54.28435872,-0.856485639,-2.011973827,3.154164937,286.954973,340.472138,129.9977015,0.001296718,674.8423462,955.5916748,1355.033447,7498.487305,84.16960907,23493.9043,1663827,139.338501,61.52699661,4794.194336
113.26,23.1331,201603,67.35215205,-1.114839712,-0.291091842,2.48208421,290.660671,371.5821027,127.4426945,0.00713195,811.4310303,1175.675781,1696.667358,8565.798828,94.33274841,25070.78125,2089504.375,150.5473633,61.52699661,5319.644531
113.26,23.1331,201604,47.341725,-0.904580192,1.628483637,2.886346608,297.6018065,423.0419173,134.8811074,0.01322964,805.6505127,1168.49585,1680.231689,8255.334961,91.62545013,24739.79883,2137265,147.257431,61.52699661,5343.158691
113.26,23.1331,201605,102.0076977,-0.861110116,1.070652498,2.723230919,300.1651211,425.0663583,175.2966726,0.008538767,852.5166626,1243.182983,1808.055786,8573.399414,95.02200317,25390.2207,2266561.75,151.1176605,61.52699661,5519.606934
113.26,23.1331,201606,80.2471392,-0.415002308,1.394925697,2.128740357,302.3529038,436.8492377,183.8851218,0.012669137,892.9472046,1307.631836,1956.931519,9242.675781,99.9704895,26141.8418,2377035.5,157.1797638,61.52699661,5674.726563
113.26,23.1331,201607,103.186149,-0.215224934,1.592942211,2.290092634,303.0701357,435.014588,223.1789766,0.00758013,839.6381836,1222.367554,1793.461548,8800.713867,94.2776947,25315.67578,2269856.25,150.3483887,61.52699661,5523.54541
113.26,23.1331,201608,115.500899,-0.89533124,-0.169574015,2.273560639,302.1059325,437.7191147,187.0859621,0.013774573,859.4138184,1254.756714,1853.181396,8975.899414,95.6680603,25602.71484,2336136.75,151.9809875,61.52699661,5604.959961
113.26,23.1331,201609,101.0226867,-0.195802134,-1.175227118,2.188035115,301.102259,424.3388248,182.9333675,0.005091232,911.4219971,1338.493164,1900.756958,9344.519531,100.8226242,26278.30859,2301338,158.1360626,61.52699661,5596.336426
113.26,23.1331,201610,83.62234581,-0.916295532,-2.079671781,2.984216022,299.3960139,415.0548648,152.5792046,0.005294747,926.442749,1363.394653,1793.608643,9021.607422,99.15013123,26001.04492,2214654.25,155.5575867,61.52699661,5484.356445
113.26,23.1331,201611,75.69906233,-0.819798128,-1.925997426,2.772606479,293.2341351,378.1931679,120.2875419,0.002469992,975.6332397,1442.786621,1918.824219,9560.898438,103.1586609,26690.09375,2331593.75,160.470108,61.52699661,5629.375488
113.26,23.1331,201612,84.82290139,-0.914137443,-2.34504776,2.836309768,290.7802097,344.1625253,134.6714948,0.000219085,1012.917725,1505.546387,2021.158569,9994.108398,106.2879105,27221.56445,2451634,163.8382263,61.52699661,5784.517578
113.26,23.1331,201701,72.59626906,-0.726692006,-1.834943678,2.54380366,289.8385609,357.0577928,115.2964972,0.001181059,751.3751221,1069.761108,1421.042969,7550.947754,91.52068329,24295.82031,2187672.75,157.2584991,63.91005707,5152.088867
113.26,23.1331,201702,87.52895821,-0.825655798,-1.209753075,2.662834028,289.3051479,351.0688215,147.2255868,0.001521364,695.0982056,976.4533691,1211.882568,7181.405762,86.54151154,23188.45508,1790335.25,152.0974274,63.91005707,4778.952148
113.26,23.1331,201703,55.403248,-1.16570895,-0.564591575,2.703612951,291.7286248,383.8394605,107.931732,0.004353904,830.1748047,1194.239502,1503.852051,8186.054199,96.26286316,24842.93555,2257437.75,162.8210144,63.91005707,5298.240723
113.26,23.1331,201704,95.10628253,-0.789584883,0.377425451,2.579071917,296.1853864,396.4131371,164.1872076,0.005705115,823.9691772,1188.248657,1488.62207,7902.917969,93.65885925,24510.46875,2314388.5,159.5801697,63.91005707,5313.907715
113.26,23.1331,201705,140.4949113,-0.54294615,0.264031379,1.922641479,299.4275902,418.76634,180.5766427,0.006542533,870.7923584,1263.092773,1600.055786,8201.018555,96.95343781,25192.07813,2456207.5,163.3806,63.91005707,5489.958008
113.26,23.1331,201706,85.35286567,-0.308022757,1.435882959,2.175470798,302.0382691,437.6927548,173.5631202,0.01224876,910.6621094,1324.625488,1728.25293,8826.143555,101.6848984,25972.15625,2575118.75,169.184967,63.91005707,5649.050781
113.26,23.1331,201707,94.83917903,-1.185131751,0.864850718,2.358865736,302.0326305,434.724629,192.7115096,0.010194697,858.0041504,1242.737183,1585.451172,8405.314453,96.22760773,25110.28906,2461873.75,162.6428223,63.91005707,5494.943848
113.26,23.1331,201708,109.8541487,-0.463096861,1.039172949,2.417278787,302.836697,434.6455493,211.8825599,0.008394193,878.1355591,1275.519165,1637.286133,8568.378906,97.57567596,25412.09766,2534905,164.2381592,63.91005707,5576.706055
113.26,23.1331,201709,150.090391,-0.577167274,0.047397927,1.68083349,302.3607979,432.0517342,197.7592064,0.006965134,929.1094971,1354.866821,1676.544556,8921.663086,102.5283127,26104.10938,2485914.25,170.1527252,63.91005707,5567.263184
113.26,23.1331,201710,110.5195,-0.944658986,-2.584021536,3.140278061,298.2062661,388.3575489,195.249521,0.002025149,943.4839478,1380.447266,1583.703369,8620.933594,100.9468842,25812.55469,2386590.75,167.6748505,63.91005707,5443.757813
113.26,23.1331,201711,68.890444,-0.69863685,-2.551526519,2.96812488,293.4675737,383.8500044,102.9973394,0.001869454,992.6890869,1458.465332,1690.328003,9125.689453,104.7919769,26529.76758,2512857.75,172.3956146,63.91005707,5589.200684
113.26,23.1331,201712,77.47896355,-0.782802318,-2.922511305,3.155046643,288.9623201,329.6698472,130.5642219,9.90E-05,1030.12146,1521.372803,1779.274292,9524.492188,107.8106079,27087.58398,2644123.75,175.661499,63.91005707,5744.233887
113.281,23.1569,201301,65.34412452,-0.743031822,-1.965939219,2.721467506,287.5425167,335.4373954,141.1354926,0.000295821,789.8120117,1257.224121,2167.693604,7543.599609,102.9401627,27629.86523,1791247.25,160.874054,51.28383636,5832.256348
113.281,23.1569,201302,62.35542821,-0.805308102,-0.706418789,2.511621375,291.0756731,378.7783579,110.8493121,0.00120775,773.6596069,1210.034058,2208.333252,7286.896484,96.12832642,26878.03125,1906914.375,153.5275269,51.31118011,6025.864258
113.281,23.1569,201303,69.42794216,-0.911362757,0.416690265,2.553061577,293.4878728,382.82724,139.3452881,0.008316346,923.1094971,1486.348022,2694.242676,8143.19873,109.063858,28376.05078,2249117.75,168.2277679,51.30783081,6536.134766
113.281,23.1569,201304,58.07567233,-1.01402613,0.204457179,2.58215789,294.785882,405.0697313,122.7519056,0.009778768,898.8747559,1438.092163,2553.053467,7877.014648,105.6429214,27898.60742,2172496,164.1161194,51.30597687,6415.018555
113.281,23.1569,201305,78.34486871,-0.700486641,1.159336817,2.183406156,299.3170733,426.8851921,159.2754757,0.014257228,949.022522,1528.963745,2724.140137,8134.240234,109.871109,28548.64648,2278375,168.9316559,51.29846573,6586.956055
113.281,23.1569,201306,92.75135433,-0.755980356,0.995846259,2.655780377,301.8623443,430.965706,199.8666622,0.01009127,992.3910522,1625.443726,2874.280762,8666.625,116.3244934,29200.71875,2287417.25,177.0270844,51.2947998,6608.383789
113.281,23.1569,201307,85.03607742,-1.189756227,1.591588252,2.576867651,301.6322888,430.7337388,195.1815385,0.008178444,922.0962524,1483.135254,2596.718018,8439.911133,108.9084625,28379.00195,2169329.75,167.8448181,51.2926178,6432.841309
113.281,23.1569,201308,89.18266258,-1.006010371,1.019540543,2.527492091,301.8093413,433.0903147,180.7012772,0.013269676,946.3411255,1528.183838,2704.052734,8585.765625,110.673584,28684.93945,2248728.25,169.956192,51.2828331,6551.642578
113.281,23.1569,201309,103.3102563,-0.820414725,-0.914928486,2.437998888,300.9128015,418.486925,193.8728764,0.007646856,1015.489868,1666.34082,2829.845947,8750.908203,117.3472061,29382.10938,2251534.75,178.1870117,51.30566025,6537.925781
113.281,23.1569,201310,122.6581461,-0.517357382,-2.206943934,2.634398996,297.9311017,376.3796062,203.7190009,0.000104538,1034.855835,1681.519653,2739.863037,8492.930664,114.9507751,29189.36133,2254604.5,174.6519775,51.30783081,6517.775391
113.281,23.1569,201311,78.92918333,-0.991212047,-2.269564541,2.914120361,293.4427638,364.7917901,127.8845805,0.002235338,1095.35498,1799.562378,2952.661377,8925.010742,120.1583252,29880.87305,2372953.5,181.2073822,51.31002045,6687.364258
113.281,23.1569,201312,77.65761258,-0.674281275,-2.982762484,3.182820396,286.4102828,303.4839135,151.6614416,0.0044362,1129.825317,1869.82666,3078.456543,9306.515625,124.0381393,30382.33203,2453727.5,185.4822693,51.32414627,6806.652832
113.281,23.1569,201401,117.5434877,-0.767387397,-1.215507401,2.535868302,287.7443792,312.7626015,169.671125,0.000149023,740.6358032,1144.111694,1677.737793,7920.590332,93.00060272,25313.99609,1612367.375,145.0935516,52.14870453,5097.046875
113.281,23.1569,201402,88.16063,-0.928010872,-1.141716631,3.005376977,287.1083433,355.4234784,104.9065131,0.00209966,721.4542236,1099.759399,1670.627319,7550.049805,87.12263489,24562.32422,1654235.625,138.6927338,52.14870453,5168.12793
113.281,23.1569,201403,94.78968645,-1.036531914,-0.471506889,2.570916133,291.3418158,385.5581265,115.1888583,0.007351036,863.2023315,1350.596558,2027.510742,8611.927734,98.68527222,26065.62305,1962748.375,151.730072,52.14870453,5591.682129
113.281,23.1569,201404,85.18604067,-1.026974663,0.669880612,2.406918736,296.724438,409.9146826,139.452927,0.005817438,843.2595215,1313.168701,1925.162231,8289.750977,95.63349152,25617.5293,1904123.25,148.0711517,52.14870453,5496.922852
113.281,23.1569,201405,66.03524848,-0.730083289,1.179307714,2.307065483,299.2550486,430.1643647,143.3109309,0.016972996,891.4914551,1396.749146,2058.710205,8612.84668,99.49881744,26252.91602,1999572,152.3855591,52.14870453,5643.656738
113.281,23.1569,201406,110.7520587,-0.455081102,1.006000952,1.935426222,302.470187,437.5925871,205.0956455,0.009708705,932.4984131,1479.092407,2193.143799,9275.317383,105.3625488,26959.125,2035757.875,159.6299744,52.14870453,5709.328125
113.281,23.1569,201407,177.8600494,-0.55466149,1.063544213,2.039688008,303.1761417,436.2904076,222.4311697,0.005294747,867.2991943,1355.950317,1973.966797,8849.277344,98.60069275,26096.0293,1920277.875,151.4141998,52.14870453,5547.276367
113.281,23.1569,201408,128.3462013,-0.272876738,1.1268418,1.772971812,302.2671969,433.0850427,208.6307328,0.007782534,889.2213135,1395.271851,2048.639893,9026.807617,100.2311478,26388.20313,1983289.75,153.3084106,52.14870453,5634.320801
113.281,23.1569,201409,124.4379703,-0.828122185,-0.254196457,2.120364146,301.8736215,424.9345588,207.7979478,0.003446424,961.7910156,1528.484131,2174.18042,9379.257813,106.3657379,27173.0957,2030547.25,160.7160187,52.14870453,5676.60791
113.281,23.1569,201410,173.182991,-0.551578506,-0.868216898,2.090386127,298.6607385,386.3278359,200.7051124,0.000250224,988.7728882,1561.715942,2111.692383,9057.920898,104.2607193,26985.08789,2043195.625,157.5903168,52.14870453,5650.11377
113.281,23.1569,201411,99.981503,-0.772011873,-1.843067432,2.601775858,294.4092225,384.3719306,115.5854226,0.001623678,1045.595337,1666.156494,2269.44873,9597.710938,109.0397415,27690.12891,2151298.25,163.4835968,52.14870453,5791.234375
113.281,23.1569,201412,85.91402194,-0.911054459,-2.888323839,3.156810056,287.2290097,327.9090053,111.1665635,0.001248898,1080.645508,1732.888428,2369.955811,10052.29102,112.5648956,28196.83789,2232359.25,167.2957764,52.14870453,5902.467285
113.281,23.1569,201501,102.5488219,-0.917837024,-1.55433566,2.665258721,288.2371941,326.7913452,144.8915228,0.001989562,763.5421753,1129.728271,1809.106689,8100.080078,92.57364655,26285.39648,2008039.625,147.3612823,59.34634018,5443.638184
113.281,23.1569,201502,102.8319454,-1.053488327,0.009148583,2.633517289,290.7587829,363.4421628,132.4677305,0.00176714,699.4833984,1020.815979,1501.359619,7727.723145,86.94708252,25118.41602,1654676,141.2308502,59.34634018,5035.168945
113.281,23.1569,201503,77.70472806,-1.098191597,-0.033162638,2.775692451,292.6781676,397.330462,103.8301244,0.002573419,848.829895,1269.869629,1911.041992,8780.59082,97.90970612,26725.44922,2079860.75,153.5597992,59.34634018,5590.600098
113.281,23.1569,201504,131.737633,-0.632969288,0.485403688,2.94211454,296.5293419,394.4941357,190.6777014,0.003753365,842.9768677,1258.964478,1900.852539,8467.118164,95.02987671,26401.39258,2125109.5,150.1112518,59.34634018,5620.114258
113.281,23.1569,201505,104.7221635,-0.62279544,1.359722761,2.356220617,299.9970903,433.8020322,124.6157578,0.024765539,892.3694458,1340.393188,2046.055664,8783.323242,98.66468811,27036.4043,2254216.25,154.210968,59.34634018,5803.283691
113.281,23.1569,201506,122.2378407,-0.458472384,2.00420728,2.572679545,302.7476069,435.299275,208.2511641,0.00819179,938.6399536,1421.466309,2224.091797,9442.667969,104.1559296,27810.68164,2368666.5,161.0158844,59.34634018,5970.352051
113.281,23.1569,201507,133.5466358,-0.422093171,0.472202587,2.532561903,302.4171841,434.3661343,203.8662963,0.010223611,878.4604492,1317.11438,2029.901245,9032.223633,97.8246994,26963.96484,2257067.5,153.3189697,59.34634018,5807.963379
113.281,23.1569,201508,142.9658674,-0.241122001,0.163838407,1.808901349,302.5265732,430.5913953,210.9987881,0.009288328,899.8120117,1353.361694,2100.104736,9206.572266,99.34880829,27247.74805,2323355,155.1052246,59.34634018,5893.828613
113.281,23.1569,201509,145.404935,-0.518590575,-0.229825194,1.88098085,301.383062,424.296649,191.9240463,0.003904612,956.9689331,1453.105103,2150.270264,9544.96875,105.0932007,27939.82813,2294125.25,162.029541,59.34634018,5883.657227
113.281,23.1569,201510,126.9108158,-0.853710954,-1.394229999,2.555706697,298.1183037,395.1689494,167.0764616,0.003758926,970.1040039,1470.847656,2017.662964,9225.317383,103.1461792,27647.58789,2204845.5,159.0890503,59.34634018,5759.962402
113.281,23.1569,201511,75.66540907,-0.758446743,-1.61289439,2.621393826,295.1241989,383.7603807,136.2180955,0.001123229,1024.917603,1564.499756,2167.610107,9758.214844,107.6163712,28351.61133,2324317,164.6113281,59.34634018,5916.049805
113.281,23.1569,201512,83.31874823,-0.839529226,-2.677783202,3.178632291,288.6702398,361.8605682,84.9763255,0.005735142,1064.149902,1633.233521,2286.845947,10201.58984,110.9456635,28877.62891,2443731,168.230545,59.34634018,6077.307129
113.281,23.1569,201601,77.99717452,-1.088326048,-2.219806545,2.929550224,287.1760067,356.3460753,83.93959317,0.010117961,730.8508911,1048.148193,1599.984253,7887.115723,89.43077087,24591.84375,2018701.75,144.8484802,61.52699661,5170.167969
113.281,23.1569,201602,93.13106655,-0.856485639,-2.011973827,3.154164937,286.954973,340.472138,129.9977015,0.001296718,674.8423462,955.5916748,1355.033447,7498.487305,84.16960907,23493.9043,1663827,139.338501,61.52699661,4794.194336
113.281,23.1569,201603,89.29170794,-1.114839712,-0.291091842,2.48208421,290.660671,371.5821027,127.4426945,0.00713195,811.4310303,1175.675781,1696.667358,8565.798828,94.33274841,25070.78125,2089504.375,150.5473633,61.52699661,5319.644531
113.281,23.1569,201604,71.5303579,-0.904580192,1.628483637,2.886346608,297.6018065,423.0419173,134.8811074,0.01322964,805.6505127,1168.49585,1680.231689,8255.334961,91.62545013,24739.79883,2137265,147.257431,61.52699661,5343.158691
113.281,23.1569,201605,103.9126339,-0.861110116,1.070652498,2.723230919,300.1651211,425.0663583,175.2966726,0.008538767,852.5166626,1243.182983,1808.055786,8573.399414,95.02200317,25390.2207,2266561.75,151.1176605,61.52699661,5519.606934
113.281,23.1569,201606,114.1941907,-0.415002308,1.394925697,2.128740357,302.3529038,436.8492377,183.8851218,0.012669137,892.9472046,1307.631836,1956.931519,9242.675781,99.9704895,26141.8418,2377035.5,157.1797638,61.52699661,5674.726563
113.281,23.1569,201607,153.3790626,-0.215224934,1.592942211,2.290092634,303.0701357,435.014588,223.1789766,0.00758013,839.6381836,1222.367554,1793.461548,8800.713867,94.2776947,25315.67578,2269856.25,150.3483887,61.52699661,5523.54541
113.281,23.1569,201608,150.5804574,-0.89533124,-0.169574015,2.273560639,302.1059325,437.7191147,187.0859621,0.013774573,859.4138184,1254.756714,1853.181396,8975.899414,95.6680603,25602.71484,2336136.75,151.9809875,61.52699661,5604.959961
113.281,23.1569,201609,149.752095,-0.195802134,-1.175227118,2.188035115,301.102259,424.3388248,182.9333675,0.005091232,911.4219971,1338.493164,1900.756958,9344.519531,100.8226242,26278.30859,2301338,158.1360626,61.52699661,5596.336426
113.281,23.1569,201610,106.4329123,-0.916295532,-2.079671781,2.984216022,299.3960139,415.0548648,152.5792046,0.005294747,926.442749,1363.394653,1793.608643,9021.607422,99.15013123,26001.04492,2214654.25,155.5575867,61.52699661,5484.356445
113.281,23.1569,201611,86.03212527,-0.819798128,-1.925997426,2.772606479,293.2341351,378.1931679,120.2875419,0.002469992,975.6332397,1442.786621,1918.824219,9560.898438,103.1586609,26690.09375,2331593.75,160.470108,61.52699661,5629.375488
113.281,23.1569,201612,100.9069884,-0.914137443,-2.34504776,2.836309768,290.7802097,344.1625253,134.6714948,0.000219085,1012.917725,1505.546387,2021.158569,9994.108398,106.2879105,27221.56445,2451634,163.8382263,61.52699661,5784.517578
113.281,23.1569,201701,89.81219161,-0.726692006,-1.834943678,2.54380366,289.8385609,357.0577928,115.2964972,0.001181059,751.3751221,1069.761108,1421.042969,7550.947754,91.52068329,24295.82031,2187672.75,157.2584991,63.91005707,5152.088867
113.281,23.1569,201702,94.23952607,-0.825655798,-1.209753075,2.662834028,289.3051479,351.0688215,147.2255868,0.001521364,695.0982056,976.4533691,1211.882568,7181.405762,86.54151154,23188.45508,1790335.25,152.0974274,63.91005707,4778.952148
113.281,23.1569,201703,55.2635831,-1.16570895,-0.564591575,2.703612951,291.7286248,383.8394605,107.931732,0.004353904,830.1748047,1194.239502,1503.852051,8186.054199,96.26286316,24842.93555,2257437.75,162.8210144,63.91005707,5298.240723
113.281,23.1569,201704,90.19207967,-0.789584883,0.377425451,2.579071917,296.1853864,396.4131371,164.1872076,0.005705115,823.9691772,1188.248657,1488.62207,7902.917969,93.65885925,24510.46875,2314388.5,159.5801697,63.91005707,5313.907715
113.281,23.1569,201705,139.7094203,-0.54294615,0.264031379,1.922641479,299.4275902,418.76634,180.5766427,0.006542533,870.7923584,1263.092773,1600.055786,8201.018555,96.95343781,25192.07813,2456207.5,163.3806,63.91005707,5489.958008
113.281,23.1569,201706,90.71271633,-0.308022757,1.435882959,2.175470798,302.0382691,437.6927548,173.5631202,0.01224876,910.6621094,1324.625488,1728.25293,8826.143555,101.6848984,25972.15625,2575118.75,169.184967,63.91005707,5649.050781
113.281,23.1569,201707,98.03256355,-1.185131751,0.864850718,2.358865736,302.0326305,434.724629,192.7115096,0.010194697,858.0041504,1242.737183,1585.451172,8405.314453,96.22760773,25110.28906,2461873.75,162.6428223,63.91005707,5494.943848
113.281,23.1569,201708,116.451201,-0.463096861,1.039172949,2.417278787,302.836697,434.6455493,211.8825599,0.008394193,878.1355591,1275.519165,1637.286133,8568.378906,97.57567596,25412.09766,2534905,164.2381592,63.91005707,5576.706055
113.281,23.1569,201709,145.6022913,-0.577167274,0.047397927,1.68083349,302.3607979,432.0517342,197.7592064,0.006965134,929.1094971,1354.866821,1676.544556,8921.663086,102.5283127,26104.10938,2485914.25,170.1527252,63.91005707,5567.263184
113.281,23.1569,201710,118.8891555,-0.944658986,-2.584021536,3.140278061,298.2062661,388.3575489,195.249521,0.002025149,943.4839478,1380.447266,1583.703369,8620.933594,100.9468842,25812.55469,2386590.75,167.6748505,63.91005707,5443.757813
113.281,23.1569,201711,74.352841,-0.69863685,-2.551526519,2.96812488,293.4675737,383.8500044,102.9973394,0.001869454,992.6890869,1458.465332,1690.328003,9125.689453,104.7919769,26529.76758,2512857.75,172.3956146,63.91005707,5589.200684
113.281,23.1569,201712,90.57481129,-0.782802318,-2.922511305,3.155046643,288.9623201,329.6698472,130.5642219,9.90E-05,1030.12146,1521.372803,1779.274292,9524.492188,107.8106079,27087.58398,2644123.75,175.661499,63.91005707,5744.233887
113.292,22.8054,201301,87.26132581,-0.681680437,-1.83189727,2.770843066,288.2202783,335.5691949,152.4432397,0.00024244,447.5746155,727.831543,1632.17749,4180.356445,44.71347809,11024.7168,876752.3125,64.18833923,21.49053574,2177.588867
113.292,22.8054,201302,59.94569357,-0.866351189,-0.511787171,2.661070615,291.7962882,379.4584436,123.9529289,0.000779588,430.4787903,688.7632446,1624.098755,3864.63916,41.21346664,10740.02539,890251.0625,60.14413834,21.13689804,2161.44165
113.292,22.8054,201303,32.97026419,-1.061504086,0.795460316,2.792885727,294.0460957,384.4984582,150.228145,0.008186229,527.9962769,861.6610107,2010.89978,4632.131836,48.43787003,11632.05762,1091376.375,68.78308868,22.32241058,2439.467041
113.292,22.8054,201304,30.59571547,-1.057804505,0.454601119,2.887889595,295.3790644,407.6793623,132.5017217,0.007007394,511.0000305,830.1025391,1896.439575,4388.177734,46.53328323,11298.11426,1049782.5,66.29676819,29.13451767,2380.331299
113.292,22.8054,201305,35.25781161,-0.556202982,1.383078555,2.44505254,299.7839507,427.3596704,169.7730987,0.010732957,544.914978,889.0187988,2034.845581,4622.464355,48.98514175,11753.13672,1111995.125,69.22550964,32.99903107,2476.249023
113.292,22.8054,201306,37.61571367,-0.560827458,1.189800897,2.875986558,302.0393968,431.9779265,205.7868004,0.008621063,580.7958374,959.3218384,2188.652588,5107.003418,52.97436523,12204.5332,1152974.125,74.32118225,37.55693817,2561.754395
113.292,22.8054,201307,36.25233903,-1.101891178,1.752370892,2.737117795,301.7450611,431.2029452,200.0026271,0.008685566,529.399292,863.5506592,1942.793335,4665.686035,48.38400269,11649.7832,1064122.625,68.55767822,34.98662567,2429.870361
113.292,22.8054,201308,48.97905355,-0.831205169,1.219926486,2.706478496,301.9987988,434.2923265,181.7663355,0.012386662,544.8173828,891.0258789,2025.602173,4797.246582,49.46948624,11850.04492,1104610.875,69.88077545,39.04858017,2479.935547
113.292,22.8054,201309,61.64910533,-0.799142134,-0.711834625,2.598249032,301.1890936,421.8662654,192.1733152,0.008111718,599.1386719,990.4411011,2163.970215,5179.656738,53.61714172,12361.05566,1150352.625,75.08127594,28.49962616,2565.088623
113.292,22.8054,201310,88.59604871,-0.483752854,-2.042437906,2.651592271,298.2852067,380.8186149,204.7557333,0.000207964,609.7543945,998.4446411,2078.211914,4942.896973,52.06483841,12222.74707,1144180.625,72.77385712,23.18942833,2540.895752
113.292,22.8054,201311,45.27315333,-1.02574147,-2.105397003,3.068639413,293.7822085,369.7843569,126.7288788,0.002131912,652.9329834,1076.7052,2259.440186,5335.499512,55.32472992,12671.62305,1222278.375,76.93234253,27.57864761,2646.330322
113.292,22.8054,201312,48.82751806,-0.353959221,-2.981747015,3.222497185,286.8455839,308.9667746,152.1316535,0.003752253,674.0266113,1119.657471,2364.359375,5681.772949,57.53820419,13007.77832,1274553,79.46976471,25.28310966,2723.301025
113.292,22.8054,201401,65.50227032,-0.817640039,-1.046939496,2.629770037,288.1932129,315.7465432,171.2347213,0.000106762,380.3642883,587.7649536,1093.084473,4322.002441,36.56970215,9658.77832,798274.5625,52.68378067,34.47396851,1931.635742
113.292,22.8054,201402,54.7627935,-0.956990923,-1.183350873,3.113386015,287.5380058,358.3599723,109.0081208,0.0018461,367.3670349,560.8365479,1062.786865,3966.032471,34.03583527,9403.499023,801086.6875,49.75084686,34.09742737,1908.657837
113.292,22.8054,201403,47.96684816,-1.197771986,-0.17702079,2.798616819,292.1154338,389.0429065,128.2924751,0.004694209,447.9754028,696.1599731,1308.046631,4808.010742,39.44197464,10184.39355,983369.4375,56.11644363,35.83481598,2151.009766
113.292,22.8054,201404,37.11814867,-1.367952711,0.822539497,2.647183739,296.9894529,410.2784493,156.0293138,0.005846353,434.6525269,673.6168823,1234.656738,4547.357422,37.99455643,9909.541992,947709.5625,54.24973297,43.16547775,2097.204102
113.292,22.8054,201405,70.08357065,-0.493618404,1.522536339,2.664156588,299.8346982,430.2223565,157.9838092,0.012829281,463.3981323,720.9435425,1328.686279,4807.58252,39.91445541,10294.44434,1004121.563,56.45615768,48.12738419,2181.580322
